domain,prompt_idx,layer_idx,strength,seed,baseline_correct,perturbed_correct,flip,edit_distance,baseline_entropy,perturbed_entropy,baseline_margin,perturbed_margin,kl_divergence,model,paradigm,n_layers,layer_frac
math,5,2,0.02,42,True,True,False,0.0,1.582488179206848,1.653673529624939,2.875,2.875,0.0074511859565973,Qwen3-0.6B,transformer,28,0.074074074074074
math,6,2,0.02,42,True,True,True,0.2083333333333333,2.126381158828736,2.34586501121521,2.875,2.75,0.0138225769624114,Qwen3-0.6B,transformer,28,0.074074074074074
math,7,2,0.02,42,True,True,False,0.0,1.942654609680176,1.850030779838562,2.625,2.75,0.0051444438286125,Qwen3-0.6B,transformer,28,0.074074074074074
math,8,2,0.02,42,True,False,True,0.8461538461538461,2.201754570007324,2.3953919410705566,2.4375,2.3125,0.0133883338421583,Qwen3-0.6B,transformer,28,0.074074074074074
math,9,2,0.02,42,True,True,False,0.0,1.2804235219955444,1.2454949617385864,3.5,3.5,0.0056617967784404,Qwen3-0.6B,transformer,28,0.074074074074074
math,10,2,0.02,42,False,False,False,0.0,2.8486664295196533,2.7639031410217285,2.375,2.5,0.0125536601990461,Qwen3-0.6B,transformer,28,0.074074074074074
math,11,2,0.02,42,True,False,True,0.9,1.67671799659729,1.417040467262268,2.9375,3.25,0.0092047350481152,Qwen3-0.6B,transformer,28,0.074074074074074
math,12,2,0.02,42,True,True,False,0.0,1.5298445224761963,1.5682010650634766,3.125,3.0,0.0034597553312778,Qwen3-0.6B,transformer,28,0.074074074074074
math,13,2,0.02,42,False,False,False,0.0,2.364113569259644,2.5913615226745605,2.5625,2.5625,0.0077454755082726,Qwen3-0.6B,transformer,28,0.074074074074074
math,14,2,0.02,42,False,False,False,0.0,2.6435818672180176,2.7938506603240967,2.0625,1.875,0.01621581800282,Qwen3-0.6B,transformer,28,0.074074074074074
math,15,2,0.02,42,True,True,False,0.0,1.7657617330551147,1.6499313116073608,2.8125,3.0,0.0054267803207039,Qwen3-0.6B,transformer,28,0.074074074074074
math,16,2,0.02,42,False,False,False,0.0,1.5630227327346802,1.5324407815933228,3.0625,3.125,0.00394495902583,Qwen3-0.6B,transformer,28,0.074074074074074
math,17,2,0.02,42,False,False,False,0.0,2.4000062942504883,2.531549453735352,2.8125,2.75,0.0163422562181949,Qwen3-0.6B,transformer,28,0.074074074074074
math,18,2,0.02,42,True,True,False,0.0,1.539995551109314,1.6024471521377563,3.25,3.25,0.0051331012509763,Qwen3-0.6B,transformer,28,0.074074074074074
math,19,2,0.02,42,False,False,False,0.0,2.6934680938720703,2.726879119873047,1.75,1.75,0.0125394705682992,Qwen3-0.6B,transformer,28,0.074074074074074
math,20,2,0.02,42,True,True,True,0.8461538461538461,1.5465385913848877,1.4625405073165894,3.3125,3.375,0.0042211152613162,Qwen3-0.6B,transformer,28,0.074074074074074
math,21,2,0.02,42,False,False,False,0.0,1.8663634061813357,1.6430305242538452,2.5,2.875,0.0103845093399286,Qwen3-0.6B,transformer,28,0.074074074074074
math,22,2,0.02,42,False,False,False,0.0,1.6358188390731812,1.8560289144515991,3.25,3.1875,0.0072947237640619,Qwen3-0.6B,transformer,28,0.074074074074074
math,23,2,0.02,42,True,True,False,0.0,1.583737015724182,1.615891456604004,2.9375,2.9375,0.0051459390670061,Qwen3-0.6B,transformer,28,0.074074074074074
factual,0,2,0.02,42,False,True,True,0.8837209302325582,4.178260803222656,4.2959160804748535,0.0625,0.125,0.0171466507017612,Qwen3-0.6B,transformer,28,0.074074074074074
factual,1,2,0.02,42,True,True,False,0.0,0.7249804735183716,0.5119926929473877,2.5,2.75,0.0147377075627446,Qwen3-0.6B,transformer,28,0.074074074074074
factual,2,2,0.02,42,True,True,False,0.0,3.187028408050537,3.246999502182007,1.125,1.0,0.0065091308206319,Qwen3-0.6B,transformer,28,0.074074074074074
factual,3,2,0.02,42,False,False,True,0.3703703703703703,3.6098031997680655,3.635943651199341,0.5625,0.5,0.0148481018841266,Qwen3-0.6B,transformer,28,0.074074074074074
factual,4,2,0.02,42,False,False,True,0.3191489361702128,0.4363479316234588,0.4615084528923034,2.375,2.375,0.0013779820874333,Qwen3-0.6B,transformer,28,0.074074074074074
factual,5,2,0.02,42,True,True,True,0.2666666666666666,2.9214439392089844,2.9413905143737797,1.25,1.1875,0.0113386074081063,Qwen3-0.6B,transformer,28,0.074074074074074
factual,6,2,0.02,42,False,False,True,0.5294117647058824,2.520190954208374,2.5569369792938232,0.625,0.25,0.0117562049999833,Qwen3-0.6B,transformer,28,0.074074074074074
factual,7,2,0.02,42,True,True,True,0.4594594594594595,1.08525550365448,1.0012638568878174,3.25,3.375,0.0030676492024213,Qwen3-0.6B,transformer,28,0.074074074074074
factual,8,2,0.02,42,True,True,False,0.0,0.4281344413757324,0.4860690534114837,4.25,4.4375,0.0017383053200319,Qwen3-0.6B,transformer,28,0.074074074074074
factual,9,2,0.02,42,True,True,True,0.7441860465116279,0.5116786360740662,0.3681395649909973,3.75,4.125,0.0085897231474518,Qwen3-0.6B,transformer,28,0.074074074074074
factual,10,2,0.02,42,True,True,False,0.0,0.4718857109546661,0.5756202936172485,3.25,3.0,0.0049873539246618,Qwen3-0.6B,transformer,28,0.074074074074074
factual,11,2,0.02,42,True,True,False,0.0,0.0200666580349206,0.0246244724839925,7.75,7.125,0.0001950031437445,Qwen3-0.6B,transformer,28,0.074074074074074
factual,12,2,0.02,42,False,False,True,0.6041666666666666,4.563624858856201,4.561024188995361,0.25,0.125,0.0276234969496727,Qwen3-0.6B,transformer,28,0.074074074074074
factual,13,2,0.02,42,False,False,False,0.0,5.635599136352539,5.713873863220215,0.5,0.5,0.0090685980394482,Qwen3-0.6B,transformer,28,0.074074074074074
factual,14,2,0.02,42,True,True,False,0.0,2.9557738304138184,2.939025402069092,0.75,0.625,0.0104959812015295,Qwen3-0.6B,transformer,28,0.074074074074074
factual,15,2,0.02,42,False,False,False,0.0,2.599925756454468,2.6877663135528564,1.875,1.8125,0.0045768530108034,Qwen3-0.6B,transformer,28,0.074074074074074
factual,16,2,0.02,42,True,False,True,0.1818181818181818,3.79303765296936,3.650932788848877,1.0625,1.4375,0.0216779746115207,Qwen3-0.6B,transformer,28,0.074074074074074
factual,17,2,0.02,42,True,True,True,0.5714285714285714,0.8057312965393066,0.8982305526733398,2.125,1.875,0.0075523126870393,Qwen3-0.6B,transformer,28,0.074074074074074
factual,18,2,0.02,42,True,True,True,0.5476190476190477,2.802187442779541,2.830531597137451,1.875,2.25,0.0146209048107266,Qwen3-0.6B,transformer,28,0.074074074074074
factual,19,2,0.02,42,True,True,False,0.0,0.828798234462738,0.779893696308136,3.8125,3.875,0.0012607522075995,Qwen3-0.6B,transformer,28,0.074074074074074
factual,20,2,0.02,42,True,True,False,0.0,0.5778858661651611,0.7839044332504272,3.375,3.0,0.0110007440671324,Qwen3-0.6B,transformer,28,0.074074074074074
factual,21,2,0.02,42,False,False,False,0.0,4.222599983215332,4.3671159744262695,0.0,0.1875,0.0243687685579061,Qwen3-0.6B,transformer,28,0.074074074074074
factual,22,2,0.02,42,True,True,True,0.4489795918367347,0.7830369472503662,0.7623146772384644,1.625,1.75,0.0020464563276618,Qwen3-0.6B,transformer,28,0.074074074074074
factual,23,2,0.02,42,True,False,True,0.3191489361702128,1.2011793851852417,1.255712628364563,3.25,3.25,0.01936318539083,Qwen3-0.6B,transformer,28,0.074074074074074
math,0,2,0.02,137,True,True,False,0.0,1.1258488893508911,1.1673475503921509,3.625,3.25,0.0077378302812576,Qwen3-0.6B,transformer,28,0.074074074074074
math,1,2,0.02,137,False,False,False,0.0,1.8502895832061768,2.032433032989502,2.5,2.125,0.016199953854084,Qwen3-0.6B,transformer,28,0.074074074074074
math,2,2,0.02,137,True,False,True,0.8846153846153846,2.4014651775360107,2.5566062927246094,2.1875,1.625,0.0345489904284477,Qwen3-0.6B,transformer,28,0.074074074074074
math,3,2,0.02,137,True,True,False,0.0,1.8496735095977783,1.6672557592391968,3.0625,3.0,0.0165370311588048,Qwen3-0.6B,transformer,28,0.074074074074074
math,4,2,0.02,137,True,True,True,0.7692307692307693,1.5937457084655762,1.7671761512756348,2.875,2.3125,0.0164317842572927,Qwen3-0.6B,transformer,28,0.074074074074074
math,5,2,0.02,137,True,False,True,0.8148148148148148,1.582488179206848,1.7701616287231443,2.875,2.5,0.0133388917893171,Qwen3-0.6B,transformer,28,0.074074074074074
math,6,2,0.02,137,True,True,False,0.0,2.126381158828736,1.857945203781128,2.875,2.875,0.0255842730402946,Qwen3-0.6B,transformer,28,0.074074074074074
math,7,2,0.02,137,True,True,True,0.8,1.942654609680176,2.081596851348877,2.625,2.25,0.0141104320064187,Qwen3-0.6B,transformer,28,0.074074074074074
math,8,2,0.02,137,True,True,False,0.0,2.201754570007324,2.5588414669036865,2.4375,1.9375,0.0338269174098968,Qwen3-0.6B,transformer,28,0.074074074074074
math,9,2,0.02,137,True,True,False,0.0,1.2804235219955444,1.4147558212280271,3.5,2.9375,0.0111960787326097,Qwen3-0.6B,transformer,28,0.074074074074074
math,10,2,0.02,137,False,False,False,0.0,2.8486664295196533,2.209266424179077,2.375,2.625,0.0469911508262157,Qwen3-0.6B,transformer,28,0.074074074074074
math,11,2,0.02,137,True,True,False,0.0,1.67671799659729,1.9801695346832275,2.9375,2.5,0.0192374922335147,Qwen3-0.6B,transformer,28,0.074074074074074
math,12,2,0.02,137,True,False,True,0.55,1.5298445224761963,1.696222186088562,3.125,2.625,0.0145059367641806,Qwen3-0.6B,transformer,28,0.074074074074074
math,13,2,0.02,137,False,False,False,0.0,2.364113569259644,1.9230164289474487,2.5625,2.875,0.0261728856712579,Qwen3-0.6B,transformer,28,0.074074074074074
math,14,2,0.02,137,False,False,False,0.0,2.6435818672180176,2.8901379108428955,2.0625,1.625,0.0353672914206981,Qwen3-0.6B,transformer,28,0.074074074074074
math,15,2,0.02,137,True,True,False,0.0,1.7657617330551147,1.9360058307647705,2.8125,2.25,0.0186296887695789,Qwen3-0.6B,transformer,28,0.074074074074074
math,16,2,0.02,137,False,False,False,0.0,1.5630227327346802,1.788928747177124,3.0625,2.625,0.0145685914903879,Qwen3-0.6B,transformer,28,0.074074074074074
math,17,2,0.02,137,False,False,False,0.0,2.4000062942504883,1.9587873220443728,2.8125,3.1875,0.0356795229017734,Qwen3-0.6B,transformer,28,0.074074074074074
math,18,2,0.02,137,True,False,True,0.55,1.539995551109314,1.7590727806091309,3.25,2.5625,0.0175729431211948,Qwen3-0.6B,transformer,28,0.074074074074074
math,19,2,0.02,137,False,False,False,0.0,2.6934680938720703,2.6546144485473637,1.75,1.5,0.0190507974475622,Qwen3-0.6B,transformer,28,0.074074074074074
math,20,2,0.02,137,True,True,False,0.0,1.5465385913848877,1.8638708591461184,3.3125,2.6875,0.021167654544115,Qwen3-0.6B,transformer,28,0.074074074074074
math,21,2,0.02,137,False,False,False,0.0,1.8663634061813357,1.9172308444976809,2.5,2.3125,0.0106201712042093,Qwen3-0.6B,transformer,28,0.074074074074074
math,22,2,0.02,137,False,False,False,0.0,1.6358188390731812,1.2703644037246704,3.25,3.625,0.0183132663369178,Qwen3-0.6B,transformer,28,0.074074074074074
math,23,2,0.02,137,True,False,True,0.55,1.583737015724182,1.8653981685638428,2.9375,2.375,0.0210878513753414,Qwen3-0.6B,transformer,28,0.074074074074074
factual,0,2,0.02,137,False,False,True,0.9767441860465116,4.178260803222656,4.204977035522461,0.0625,0.75,0.0343645252287387,Qwen3-0.6B,transformer,28,0.074074074074074
factual,1,2,0.02,137,True,True,False,0.0,0.7249804735183716,0.9125843644142152,2.5,2.0,0.0133779989555478,Qwen3-0.6B,transformer,28,0.074074074074074
factual,2,2,0.02,137,True,True,False,0.0,3.187028408050537,3.097512722015381,1.125,1.375,0.0122553333640098,Qwen3-0.6B,transformer,28,0.074074074074074
factual,3,2,0.02,137,False,False,False,0.0,3.6098031997680655,3.472971200942993,0.5625,0.5,0.0133401434868574,Qwen3-0.6B,transformer,28,0.074074074074074
factual,4,2,0.02,137,False,False,True,0.3191489361702128,0.4363479316234588,0.3842277228832245,2.375,2.75,0.0058754519559443,Qwen3-0.6B,transformer,28,0.074074074074074
factual,5,2,0.02,137,True,True,True,0.3,2.9214439392089844,3.252234935760498,1.25,0.1875,0.1186015531420707,Qwen3-0.6B,transformer,28,0.074074074074074
factual,6,2,0.02,137,False,False,True,0.5294117647058824,2.520190954208374,2.642642021179199,0.625,1.0,0.0239268727600574,Qwen3-0.6B,transformer,28,0.074074074074074
factual,7,2,0.02,137,True,True,True,0.4594594594594595,1.08525550365448,1.2552484273910522,3.25,2.625,0.0172312743961811,Qwen3-0.6B,transformer,28,0.074074074074074
factual,8,2,0.02,137,True,True,False,0.0,0.4281344413757324,0.6107065677642822,4.25,3.5,0.0115404464304447,Qwen3-0.6B,transformer,28,0.074074074074074
factual,9,2,0.02,137,True,True,True,0.5348837209302325,0.5116786360740662,0.5275384783744812,3.75,3.625,0.0016570914303883,Qwen3-0.6B,transformer,28,0.074074074074074
factual,10,2,0.02,137,True,True,False,0.0,0.4718857109546661,0.5140888690948486,3.25,3.0,0.0019686392042785,Qwen3-0.6B,transformer,28,0.074074074074074
factual,11,2,0.02,137,True,True,False,0.0,0.0200666580349206,0.0199918709695339,7.75,7.75,0.0001382646150887,Qwen3-0.6B,transformer,28,0.074074074074074
factual,12,2,0.02,137,False,False,True,0.1956521739130435,4.563624858856201,5.147383689880371,0.25,0.375,0.0747922584414482,Qwen3-0.6B,transformer,28,0.074074074074074
factual,13,2,0.02,137,False,False,False,0.0,5.635599136352539,5.654665946960449,0.5,0.625,0.0164826046675443,Qwen3-0.6B,transformer,28,0.074074074074074
factual,14,2,0.02,137,True,True,False,0.0,2.9557738304138184,2.82077693939209,0.75,1.0,0.0146286003291606,Qwen3-0.6B,transformer,28,0.074074074074074
factual,15,2,0.02,137,False,False,True,0.5208333333333334,2.599925756454468,2.692110538482666,1.875,1.875,0.0084000183269381,Qwen3-0.6B,transformer,28,0.074074074074074
factual,16,2,0.02,137,True,True,False,0.0,3.79303765296936,3.828582763671875,1.0625,1.0625,0.0123903285712003,Qwen3-0.6B,transformer,28,0.074074074074074
factual,17,2,0.02,137,True,True,False,0.0,0.8057312965393066,0.754310667514801,2.125,2.375,0.0041375407017767,Qwen3-0.6B,transformer,28,0.074074074074074
factual,18,2,0.02,137,True,True,False,0.0,2.802187442779541,2.795423984527588,1.875,1.875,0.0076969843357801,Qwen3-0.6B,transformer,28,0.074074074074074
factual,19,2,0.02,137,True,True,False,0.0,0.828798234462738,0.905686378479004,3.8125,3.8125,0.0023682131431996,Qwen3-0.6B,transformer,28,0.074074074074074
factual,20,2,0.02,137,True,True,False,0.0,0.5778858661651611,0.7464800477027893,3.375,2.75,0.0104706827551126,Qwen3-0.6B,transformer,28,0.074074074074074
factual,21,2,0.02,137,False,True,True,0.5121951219512195,4.222599983215332,4.331478595733643,0.0,0.0625,0.0197027008980512,Qwen3-0.6B,transformer,28,0.074074074074074
factual,22,2,0.02,137,True,True,True,0.238095238095238,0.7830369472503662,0.7387924790382385,1.625,1.625,0.0013375061098486,Qwen3-0.6B,transformer,28,0.074074074074074
factual,23,2,0.02,137,True,False,True,0.5531914893617021,1.2011793851852417,1.3431520462036133,3.25,3.0625,0.0089444043114781,Qwen3-0.6B,transformer,28,0.074074074074074
math,0,2,0.02,2049,True,True,False,0.0,1.1258488893508911,1.1371878385543823,3.625,3.9375,0.0056570908054709,Qwen3-0.6B,transformer,28,0.074074074074074
math,1,2,0.02,2049,False,False,False,0.0,1.8502895832061768,1.7897696495056152,2.5,2.6875,0.0115237617865204,Qwen3-0.6B,transformer,28,0.074074074074074
math,2,2,0.02,2049,True,False,True,0.8846153846153846,2.4014651775360107,2.7107536792755127,2.1875,2.1875,0.0203674174845218,Qwen3-0.6B,transformer,28,0.074074074074074
math,3,2,0.02,2049,True,True,True,0.2083333333333333,1.8496735095977783,1.9428027868270876,3.0625,2.875,0.0126276016235351,Qwen3-0.6B,transformer,28,0.074074074074074
math,4,2,0.02,2049,True,True,False,0.0,1.5937457084655762,1.4769572019577026,2.875,3.4375,0.0115835387259721,Qwen3-0.6B,transformer,28,0.074074074074074
math,5,2,0.02,2049,True,True,True,0.074074074074074,1.582488179206848,1.620333909988403,2.875,2.9375,0.0055030863732099,Qwen3-0.6B,transformer,28,0.074074074074074
math,6,2,0.02,2049,True,True,False,0.0,2.126381158828736,2.530827283859253,2.875,2.375,0.0259258579462766,Qwen3-0.6B,transformer,28,0.074074074074074
math,7,2,0.02,2049,True,True,True,0.0384615384615384,1.942654609680176,1.8057777881622317,2.625,3.1875,0.0163285098969936,Qwen3-0.6B,transformer,28,0.074074074074074
math,8,2,0.02,2049,True,True,True,0.037037037037037,2.201754570007324,2.238731622695923,2.4375,2.6875,0.0133587066084146,Qwen3-0.6B,transformer,28,0.074074074074074
math,9,2,0.02,2049,True,True,False,0.0,1.2804235219955444,1.5466504096984863,3.5,3.3125,0.0106220534071326,Qwen3-0.6B,transformer,28,0.074074074074074
math,10,2,0.02,2049,False,False,False,0.0,2.8486664295196533,2.696640491485596,2.375,2.625,0.0164331290870904,Qwen3-0.6B,transformer,28,0.074074074074074
math,11,2,0.02,2049,True,True,False,0.0,1.67671799659729,1.7004772424697876,2.9375,3.0625,0.0063998741097748,Qwen3-0.6B,transformer,28,0.074074074074074
math,12,2,0.02,2049,True,True,False,0.0,1.5298445224761963,1.684805154800415,3.125,3.125,0.0066488501615822,Qwen3-0.6B,transformer,28,0.074074074074074
math,13,2,0.02,2049,False,False,False,0.0,2.364113569259644,2.2346079349517822,2.5625,2.625,0.01231908518821,Qwen3-0.6B,transformer,28,0.074074074074074
math,14,2,0.02,2049,False,False,False,0.0,2.6435818672180176,2.743410110473633,2.0625,2.3125,0.0142608620226383,Qwen3-0.6B,transformer,28,0.074074074074074
math,15,2,0.02,2049,True,True,False,0.0,1.7657617330551147,1.814748764038086,2.8125,2.9375,0.0057925442233681,Qwen3-0.6B,transformer,28,0.074074074074074
math,16,2,0.02,2049,False,False,False,0.0,1.5630227327346802,1.467136025428772,3.0625,3.3125,0.0067350412718951,Qwen3-0.6B,transformer,28,0.074074074074074
math,17,2,0.02,2049,False,False,False,0.0,2.4000062942504883,2.403142213821411,2.8125,2.6875,0.0138168111443519,Qwen3-0.6B,transformer,28,0.074074074074074
math,18,2,0.02,2049,True,False,True,0.55,1.539995551109314,1.770350456237793,3.25,3.1875,0.0089137749746441,Qwen3-0.6B,transformer,28,0.074074074074074
math,19,2,0.02,2049,False,False,False,0.0,2.6934680938720703,2.867112874984741,1.75,1.875,0.0163880717009305,Qwen3-0.6B,transformer,28,0.074074074074074
math,20,2,0.02,2049,True,True,False,0.0,1.5465385913848877,1.7689933776855469,3.3125,3.1875,0.0130699286237359,Qwen3-0.6B,transformer,28,0.074074074074074
math,21,2,0.02,2049,False,False,False,0.0,1.8663634061813357,1.7092690467834473,2.5,2.9375,0.0113640921190381,Qwen3-0.6B,transformer,28,0.074074074074074
math,22,2,0.02,2049,False,False,False,0.0,1.6358188390731812,1.3297406435012815,3.25,3.5625,0.0132715450599789,Qwen3-0.6B,transformer,28,0.074074074074074
math,23,2,0.02,2049,True,False,True,0.625,1.583737015724182,1.7644747495651243,2.9375,3.0,0.0073815914802253,Qwen3-0.6B,transformer,28,0.074074074074074
factual,0,2,0.02,2049,False,True,True,0.9069767441860463,4.178260803222656,4.121546745300293,0.0625,0.75,0.0793630927801132,Qwen3-0.6B,transformer,28,0.074074074074074
factual,1,2,0.02,2049,True,True,False,0.0,0.7249804735183716,0.569209635257721,2.5,2.5,0.0106830485165119,Qwen3-0.6B,transformer,28,0.074074074074074
factual,2,2,0.02,2049,True,True,False,0.0,3.187028408050537,3.053203821182251,1.125,1.25,0.0822285115718841,Qwen3-0.6B,transformer,28,0.074074074074074
factual,3,2,0.02,2049,False,False,False,0.0,3.6098031997680655,3.4788825511932373,0.5625,0.375,0.0224815048277378,Qwen3-0.6B,transformer,28,0.074074074074074
factual,4,2,0.02,2049,False,False,False,0.0,0.4363479316234588,0.4197010099887848,2.375,2.375,0.0006352726486511,Qwen3-0.6B,transformer,28,0.074074074074074
factual,5,2,0.02,2049,True,True,True,0.1166666666666666,2.9214439392089844,3.2381277084350586,1.25,0.625,0.0616565346717834,Qwen3-0.6B,transformer,28,0.074074074074074
factual,6,2,0.02,2049,False,False,False,0.0,2.520190954208374,2.4311037063598637,0.625,0.625,0.0211455300450325,Qwen3-0.6B,transformer,28,0.074074074074074
factual,7,2,0.02,2049,True,True,True,0.4594594594594595,1.08525550365448,1.272838115692139,3.25,3.0,0.0125288143754005,Qwen3-0.6B,transformer,28,0.074074074074074
factual,8,2,0.02,2049,True,True,True,0.3636363636363636,0.4281344413757324,0.377624362707138,4.25,4.25,0.0020133715588599,Qwen3-0.6B,transformer,28,0.074074074074074
factual,9,2,0.02,2049,True,True,True,0.6744186046511628,0.5116786360740662,0.6472615003585815,3.75,3.375,0.0087271872907876,Qwen3-0.6B,transformer,28,0.074074074074074
factual,10,2,0.02,2049,True,True,False,0.0,0.4718857109546661,0.3583753108978271,3.25,3.125,0.009459238499403,Qwen3-0.6B,transformer,28,0.074074074074074
factual,11,2,0.02,2049,True,True,False,0.0,0.0200666580349206,0.0181416049599647,7.75,7.625,9.00008890312165e-05,Qwen3-0.6B,transformer,28,0.074074074074074
factual,12,2,0.02,2049,False,False,True,0.5869565217391305,4.563624858856201,4.372737884521484,0.25,0.4375,0.0397336669266223,Qwen3-0.6B,transformer,28,0.074074074074074
factual,13,2,0.02,2049,False,False,False,0.0,5.635599136352539,5.537707328796387,0.5,0.3125,0.0149189243093132,Qwen3-0.6B,transformer,28,0.074074074074074
factual,14,2,0.02,2049,True,True,False,0.0,2.9557738304138184,2.835789680480957,0.75,1.0,0.0643758252263069,Qwen3-0.6B,transformer,28,0.074074074074074
factual,15,2,0.02,2049,False,False,True,0.3958333333333333,2.599925756454468,2.6596713066101074,1.875,1.625,0.0107767758890986,Qwen3-0.6B,transformer,28,0.074074074074074
factual,16,2,0.02,2049,True,True,False,0.0,3.79303765296936,3.5639607906341557,1.0625,1.25,0.0156261883676052,Qwen3-0.6B,transformer,28,0.074074074074074
factual,17,2,0.02,2049,True,True,True,0.4285714285714285,0.8057312965393066,0.9094458818435668,2.125,1.75,0.009234769269824,Qwen3-0.6B,transformer,28,0.074074074074074
factual,18,2,0.02,2049,True,True,False,0.0,2.802187442779541,2.179917812347412,1.875,2.375,0.0518396086990833,Qwen3-0.6B,transformer,28,0.074074074074074
factual,19,2,0.02,2049,True,True,False,0.0,0.828798234462738,0.8916957974433899,3.8125,3.6875,0.0025669487658888,Qwen3-0.6B,transformer,28,0.074074074074074
factual,20,2,0.02,2049,True,True,False,0.0,0.5778858661651611,0.7141075134277344,3.375,3.0,0.0058542951010167,Qwen3-0.6B,transformer,28,0.074074074074074
factual,21,2,0.02,2049,False,False,True,0.2195121951219512,4.222599983215332,3.977985382080078,0.0,0.0625,0.0542775318026542,Qwen3-0.6B,transformer,28,0.074074074074074
factual,22,2,0.02,2049,True,True,True,0.7017543859649122,0.7830369472503662,0.7276766300201416,1.625,1.75,0.0025760733988136,Qwen3-0.6B,transformer,28,0.074074074074074
