indirect_effect,direct_effect,total_effect
0.08326059909388041,-1.0973010230955085,-1.0140404240016894
-0.05091861222833594,-2.310903226358656,-2.361821838587158
0.268975609092562,-8.836162139054114,-8.567186529961546
0.4907248751508999,-1.6766011620858317,-1.185876286934894
-0.018357368217038247,0.23905237097041726,0.22069500275338422
0.0437691450997394,-1.431196014043383,-1.3874268689436335
-0.030596428507318255,-0.5399430037526473,-0.5705394322599653
-0.0019434779936737822,-0.9945295724842477,-0.996473050477923
0.024931941781302147,-2.5096192657529337,-2.484687323971624
0.22249339251716024,-3.303466331681257,-3.080972939164084
0.021723756530151923,-0.7587075218499242,-0.7369837653197739
0.0064958863578211444,-0.5805386265637857,-0.5740427402059662
0.026862156944956507,-1.3168355208384572,-1.2899733638935056
0.058012866240934005,-0.6393754396038005,-0.58136257336287
0.45848611472174616,-5.479587235231021,-5.0211011205092575
0.17322277008922485,-0.9213795450081463,-0.7481567749189388
0.060933383206837784,-1.6903197524782545,-1.62938636927142
0.19466244687924047,-1.3113022880187835,-1.116639841139385
0.13730398124248436,-5.490730367831549,-5.353426386589035
-0.012868143637069942,-0.1491532729655054,-0.16202141660256375
-0.004545337185862205,2.1192131996227177,2.1146678624368587
0.1824274420849102,-5.976391250552888,-5.793963808467956
0.06984153113930841,-1.9959239363624754,-1.9260824052231644
0.10495616027637034,-1.5919792573572094,-1.487023097080823
0.0006495648558573417,-0.6728692033614848,-0.6722196385056227
0.008979565415651595,-1.0054526158935775,-0.9964730504779256
0.33929858161223936,1.099223755900013,1.4385223375130778
0.01256958332217536,-0.9912159412543353,-0.9786463579321656
-0.13019879918016605,-1.1349757294942648,-1.2651745286745104
-0.07380846973226762,3.4602919715499425,3.386483501817672
0.07942293414735434,-0.5795738971582856,-0.5001509630109333
0.04328526779148017,-3.1446252140546043,-3.101339946263107
0.030799143935748133,0.3816238149330203,0.41242295886875224
0.0410287246436492,-2.6118098547465025,-2.570781130102948
0.2717036889597015,-13.316325997005768,-13.044622308046005
0.15825543954862364,-5.46746043583633,-5.3092049962876775
0.2807597872162649,-1.0675751875088935,-0.7868154002929302
1.0787534084713275,3.189425894051027,4.268179302522952
0.04055264659609272,-0.31050226522970825,-0.2699496186336309
0.3392560245472767,-1.351981972700686,-1.0127259481533741
0.162654869695122,-4.493242206000196,-4.330587336305107
0.019388265851296757,-1.0751983106688097,-1.0558100448175134
-0.016854979158767287,-0.5676973492795161,-0.5845523284382789
0.17380423210916565,-3.9352305390497566,-3.761426306940599
0.15353118626637421,-7.882480885338873,-7.72894969907248
0.1839189073503548,-2.798240716840318,-2.6143218094899496
